UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-22 08:43:45:302, 323.4449, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-22 08:43:45:447, 323.4449, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.02410002, 1, False, False, 0, False
2023-02-22 08:43:45:818, 323.4649, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.02410002, 1, False, False, 0, False
2023-02-22 08:43:45:866, 323.5118, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, 0.01350002, 1, False, False, 0, False
2023-02-22 08:43:45:910, 323.5572, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, 0.01350002, 1, False, False, 0, False
2023-02-22 08:43:45:951, 323.5983, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, 0.01350002, 1, False, False, 0, False
2023-02-22 08:43:45:997, 323.644, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, 0.01350002, 1, False, False, 0, False
2023-02-22 08:43:46:037, 323.6832, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, 0.01340002, 1, False, False, 0, False
2023-02-22 08:43:46:081, 323.7268, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, 0.01340002, 1, False, False, 0, False
2023-02-22 08:43:46:125, 323.7704, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, 0.01340002, 1, False, False, 0, False
2023-02-22 08:43:46:168, 323.8137, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, 0.01340002, 1, False, False, 0, False
2023-02-22 08:43:46:212, 323.8571, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003448497, -2.888123, -0.008625106, 0, 0, 0.01340002, 1, False, False, 0, False
2023-02-22 08:43:46:256, 323.901, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.007120261, 0.6297583, 0.0849521, 0, 0, 0.01340002, 1, False, False, 0, False
2023-02-22 08:43:46:301, 323.9442, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004024447, 1.864095, 0.07018529, 0, 0, 0.01320003, 1, False, False, 0, False
2023-02-22 08:43:46:342, 323.9875, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0009642785, 2.039896, 0.05604113, 0, 0, 0.01030003, 1, False, False, 0, False
2023-02-22 08:43:46:387, 324.0309, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001714798, 1.705907, 0.05197841, 0, 0, 0.007900025, 1, False, False, 0, False
