UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-28 11:22:59:220, 10639.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-28 11:22:59:360, 10639.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.002400025, 1, False, False
2022-10-28 11:22:59:701, 10639.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, -0.0004999747, 1, False, False
2022-10-28 11:22:59:745, 10639.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:22:59:794, 10639.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:22:59:841, 10639.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:22:59:888, 10639.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:22:59:929, 10639.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:22:59:973, 10639.61, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:017, 10639.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:060, 10639.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005192196, -3.678531, -0.007683617, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:105, 10639.74, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001253175, -1.802329, -0.01115321, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:148, 10639.78, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005567122, 1.416826, 0.07756173, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:192, 10639.82, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0009614546, 2.080691, 0.06243917, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:235, 10639.87, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, 1.902115, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:281, 10639.91, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, 1.509715, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:322, 10639.95, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, 1.117315, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:366, 10640, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, 0.7249151, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:410, 10640.04, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, 0.1363151, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:454, 10640.09, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, -0.2560849, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:497, 10640.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, -0.6484849, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:541, 10640.17, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, -1.040885, 0.05197853, 0, 0, 0.0005000252, 1, False, False
2022-10-28 11:23:00:585, 10640.22, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001429046, -1.433285, 0.05197853, 0, 0, 0.0004000253, 1, False, False
2022-10-28 11:23:00:629, 10640.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005168382, -1.289447, 0.04309204, 0, 0, 0.002200025, 1, False, False
2022-10-28 11:23:00:672, 10640.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004222867, -0.6806642, 0.04409139, 0, 0, 0.002200025, 1, False, False
2022-10-28 11:23:00:716, 10640.35, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002811537, -0.02468024, 0.04031246, 0, 0, 0.002300025, 1, False, False
2022-10-28 11:23:00:760, 10640.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001198339, 0.4703636, 0.0315932, 0, 0, 0.005700025, 1, False, False
2022-10-28 11:23:00:804, 10640.44, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0003431409, 0.7018439, 0.01959753, 0, 0, 0.009500025, 1, False, False
2022-10-28 11:23:00:848, 10640.48, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001989364, 0.5948117, -0.002307975, 0, 0, 0.01070002, 1, False, False
2022-10-28 11:23:00:892, 10640.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002177851, 0.3454046, -0.01698897, 0, 0, 0.01520002, 1, False, False
2022-10-28 11:23:00:936, 10640.57, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001854842, 0.07173146, -0.02752196, 0, 0, 0.02330002, 1, False, False
2022-10-28 11:23:00:980, 10640.61, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001172116, -0.1507706, -0.02828922, 0, 0, 0.03500003, 1, False, False
2022-10-28 11:23:01:025, 10640.66, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002550016, -0.2756112, -0.02051554, 0, 0, 0.04690002, 1, False, False
2022-10-28 11:23:01:069, 10640.7, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008740802, -0.2683688, -0.002683577, 0, 0, 0.05740003, 1, False, False
2022-10-28 11:23:01:114, 10640.75, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001234896, -0.1716356, 0.008572484, 0, 0, 0.06510002, 1, False, False
