UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-28 14:44:49:788, 22075.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-28 14:44:49:927, 22075.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, -0.01169997, 1, False, False
2022-10-28 14:44:50:288, 22075.09, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.01169997, 1, False, False
2022-10-28 14:44:50:334, 22075.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:381, 22075.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:427, 22075.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:468, 22075.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:512, 22075.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:556, 22075.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:599, 22075.41, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0.01190204, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:643, 22075.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0.01983673, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:686, 22075.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003436301, -2.888123, -0.008695683, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:730, 22075.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006332865, -0.4272105, 0.09396493, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:774, 22075.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003604203, 1.8641, 0.07014135, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:817, 22075.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001616461, 2.039894, 0.0559995, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:861, 22075.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, 1.705904, 0.05195997, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:904, 22075.71, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, 1.313504, 0.05195997, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:948, 22075.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, 0.9211037, 0.05195997, 0.02777142, 0, -0.02489997, 1, False, False
2022-10-28 14:44:50:992, 22075.8, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, 0.3325037, 0.05195997, 0.03173877, 0, -0.02489997, 1, False, False
2022-10-28 14:44:51:036, 22075.84, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, -0.05989632, 0.05195997, 0.03173877, 0, -0.02489997, 1, False, False
2022-10-28 14:44:51:079, 22075.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, -0.4522963, 0.05195997, 0.03173877, 0, -0.02459997, 1, False, False
2022-10-28 14:44:51:123, 22075.93, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, -0.8446963, 0.05195997, 0.01190204, 0, -0.02129997, 1, False, False
2022-10-28 14:44:51:167, 22075.97, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008391102, -1.237096, 0.05195997, 0.01190204, 0, -0.01499997, 1, False, False
2022-10-28 14:44:51:210, 22076.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003480618, -1.531367, 0.04720394, 0.01190204, 0, -0.006299974, 1, False, False
2022-10-28 14:44:51:254, 22076.06, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004782484, -1.005625, 0.04394104, 0.01190204, 0, 0.0004000253, 1, False, False
2022-10-28 14:44:51:298, 22076.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003546404, -0.3444688, 0.04285645, 0.01190204, 0, 0.002400025, 1, False, False
2022-10-28 14:44:51:342, 22076.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001994008, 0.2518973, 0.03649614, 0.01190204, 0, 0.003100025, 1, False, False
2022-10-28 14:44:51:386, 22076.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004834985, 0.6206778, 0.02591937, 0, 0, 0.003500025, 1, False, False
2022-10-28 14:44:51:429, 22076.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001075909, 0.7183754, 0.01268632, 0, 0, 0.003500025, 1, False, False
2022-10-28 14:44:51:474, 22076.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002214592, 0.4791933, -0.009794147, 0, 0, 0.003500025, 1, False, False
2022-10-28 14:44:51:517, 22076.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002109837, 0.2060673, -0.02325744, 0, 0, 0.003500025, 1, False, False
2022-10-28 14:44:51:563, 22076.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001587555, -0.0497506, -0.02921641, 0, 0, 0.003500025, 1, False, False
2022-10-28 14:44:51:605, 22076.41, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007008496, -0.2266411, -0.02523813, 0, 0, 0.003500025, 1, False, False
2022-10-28 14:44:51:649, 22076.46, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003151486, -0.2974015, -0.01483245, 0, 0, 0.003700025, 1, False, False
2022-10-28 14:44:51:694, 22076.5, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001292467, -0.225823, 0.003219941, 0, 0, 0.003800025, 1, False, False
2022-10-28 14:44:51:738, 22076.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001445115, -0.1114429, 0.01273923, 0, 0, 0.004100025, 1, False, False
2022-10-28 14:44:51:782, 22076.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0011512, 0.003960297, 0.01713914, 0, 0, 0.004100025, 1, False, False
2022-10-28 14:44:51:826, 22076.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006274376, 0.08686717, 0.01653537, 0, 0, 0.004900025, 1, False, False
2022-10-28 14:44:51:870, 22076.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.712885E-05, 0.1236912, 0.01200046, 0, 0, 0.006700025, 1, False, False
2022-10-28 14:44:51:915, 22076.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005944358, 0.1014478, 0.001739578, 0, 0, 0.009000025, 1, False, False
2022-10-28 14:44:51:959, 22076.77, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007419993, 0.05787437, -0.004488586, 0, 0, 0.01210003, 1, False, False
2022-10-28 14:44:52:003, 22076.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006951609, 0.01096165, -0.00850851, 0, 0, 0.01470003, 1, False, False
2022-10-28 14:44:52:048, 22076.86, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005027362, -0.02651018, -0.009836149, 0, 0, 0.01720002, 1, False, False
2022-10-28 14:44:52:092, 22076.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.000239414, -0.04636504, -0.008683817, 0, 0, 0.01980002, 1, False, False
2022-10-28 14:44:52:137, 22076.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001405439, -0.04301172, -0.00383661, 0, 0, 0.02310002, 1, False, False
2022-10-28 14:44:52:181, 22076.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002975098, -0.02626134, -6.062118E-05, 0.05159075, 0, 0.02860002, 1, False, False
2022-10-28 14:44:52:226, 22077.03, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003448363, -0.006698027, 0.00303211, 0.07936218, 0, 0.03570002, 1, False, False
2022-10-28 14:44:52:271, 22077.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003303895, 0.008708254, 0.005268987, 0.1269856, 0, 0.04270002, 1, False, False
