UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-23 13:14:29:199, 16972.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-23 13:14:29:333, 16972.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:679, 16972.41, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:745, 16972.48, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.3734, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:778, 16972.51, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:832, 16972.57, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:883, 16972.62, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:916, 16972.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:29:960, 16972.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:000, 16972.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:043, 16972.78, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.004998186, -3.67853, -0.007588156, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:088, 16972.82, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006354391, -0.4272341, 0.0939725, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:131, 16972.86, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005753395, 1.416819, 0.07759923, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:175, 16972.91, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001209475, 2.080683, 0.06245991, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:219, 16972.95, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, 1.902111, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:264, 16972.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, 1.509711, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:306, 16973.04, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, 1.117311, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:350, 16973.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, 0.5287113, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:393, 16973.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, 0.1363113, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:437, 16973.17, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, -0.2560887, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:480, 16973.21, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, -0.6484887, 0.05198035, 0, 0, 0.01660002, 1, False, False, 0, False
2023-02-23 13:14:30:525, 16973.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, -1.040889, 0.05198035, 0, 0, 0.01610002, 1, False, False, 0, False
2023-02-23 13:14:30:569, 16973.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001802484, -1.433289, 0.05198035, 0, 0, 0.01530003, 1, False, False, 0, False
2023-02-23 13:14:30:612, 16973.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005187215, -1.289431, 0.04309823, 0, 0, 0.01470003, 1, False, False, 0, False
2023-02-23 13:14:30:656, 16973.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004219738, -0.6806439, 0.04409621, 0, 0, 0.01460002, 1, False, False, 0, False
2023-02-23 13:14:30:700, 16973.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002820889, -0.0246654, 0.04031434, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:30:744, 16973.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001225964, 0.4703749, 0.03159192, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:30:789, 16973.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.00100599, 0.7183735, 0.01268145, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:30:832, 16973.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001924128, 0.5948045, -0.002313558, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:30:876, 16973.61, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002133872, 0.3453956, -0.0169938, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:30:920, 16973.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001840701, 0.07172273, -0.0275232, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:30:964, 16973.7, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.00116972, -0.1507766, -0.02828733, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-23 13:14:31:008, 16973.74, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002216861, -0.2756132, -0.02051451, 0, 0, 0.01420003, 1, False, False, 0, False
