UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-22 15:02:59:583, 22919.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-22 15:02:59:720, 22919.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.01990002, 1, False, False, 0, False
2023-02-22 15:03:00:223, 22919.92, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:282, 22919.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:317, 22920.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:366, 22920.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:400, 22920.1, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:443, 22920.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:485, 22920.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:529, 22920.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:573, 22920.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.004978743, -3.678531, -0.00773717, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:617, 22920.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001173427, -1.802327, -0.01107636, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:661, 22920.36, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005781677, 1.416833, 0.07760192, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:704, 22920.41, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001245685, 2.080685, 0.06246541, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:748, 22920.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, 1.902106, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:791, 22920.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, 1.509706, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:834, 22920.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, 1.117306, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:877, 22920.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, 0.7249056, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:921, 22920.62, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, 0.1363056, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:00:964, 22920.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, -0.2560944, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:01:008, 22920.71, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, -0.6484944, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:01:051, 22920.75, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, -1.040894, 0.05198301, 0, 0, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:01:095, 22920.8, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001855502, -1.433294, 0.05198301, 0, 0.01586938, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:01:139, 22920.84, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00499197, -1.289446, 0.04042625, 0, 0.03570611, 0.01890003, 1, False, False, 0, False
2023-02-22 15:03:01:182, 22920.88, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004140018, -0.6806654, 0.04306176, 0, 0.06349279, 0.01880002, 1, False, False, 0, False
2023-02-22 15:03:01:226, 22920.93, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002790763, -0.02465044, 0.03981896, 0, 0.0991989, 0.01820002, 1, False, False, 0, False
2023-02-22 15:03:01:270, 22920.97, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008442741, 0.4704347, 0.026105, 0, 0.1388876, 0.01780003, 1, False, False, 0, False
2023-02-22 15:03:01:314, 22921.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006459643, 0.7018954, 0.01451345, 0, 0.2023651, 0.01710002, 1, False, False, 0, False
2023-02-22 15:03:01:357, 22921.06, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001878977, 0.6788929, 0.0005538133, 0, 0.3452201, 0.01580003, 1, False, False, 0, False
2023-02-22 15:03:01:401, 22921.1, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002325948, 0.3453931, -0.01987142, 0, 0, 0.01520002, 1, False, False, 0, False
2023-02-22 15:03:01:445, 22921.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002010766, 0.07170744, -0.02999132, 0, 0, 0.01510002, 1, False, False, 0, False
2023-02-22 15:03:01:489, 22921.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001187758, -0.150798, -0.02844993, 0, 0, 0.01510002, 1, False, False, 0, False
2023-02-22 15:03:01:533, 22921.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -7.226237E-05, -0.2756242, -0.01834368, 0, 0, 0.01510002, 1, False, False, 0, False
