UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-22 13:13:13:068, 16375.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-22 13:13:13:210, 16375.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0.01230002, 1, False, False, 0, False
2023-02-22 13:13:13:598, 16375.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.01220002, 1, False, False, 0, False
2023-02-22 13:13:13:644, 16375.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.007499975, 1, False, False, 0, False
2023-02-22 13:13:13:692, 16375.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.001799975, 1, False, False, 0, False
2023-02-22 13:13:13:736, 16375.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:13:777, 16375.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:13:822, 16375.36, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:13:865, 16375.4, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:13:908, 16375.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:13:952, 16375.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:13:996, 16375.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003444446, -2.888123, -0.008640951, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:041, 16375.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006916774, 0.6297339, 0.08495501, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:085, 16375.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003867524, 1.864086, 0.07016772, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:129, 16375.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006656272, 2.039919, 0.05602575, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:172, 16375.71, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, 1.705932, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:216, 16375.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, 1.313532, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:259, 16375.8, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, 0.9211316, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:303, 16375.84, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, 0.3325316, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:346, 16375.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, -0.05986843, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:389, 16375.93, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, -0.4522684, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:432, 16375.97, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, -0.8446684, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
2023-02-22 13:13:14:476, 16376.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00139617, -1.237068, 0.05197152, 0, 0, -0.0008999747, 1, False, False, 0, False
