UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 11:08:22:238,8425.109,0,0.3232979, 2.384186E-07,0,0,0,0,-0.5886,0,0,0,0,1, False, False,0, False
2023-02-21 11:08:22:373,8425.109,0,0.3232979, 2.384186E-07,0,0,0,0,-0.5886,0,0,0,0.01720002,1, False, False,0, False
2023-02-21 11:08:22:713,8425.129,0,0.3232979, 2.384186E-07,0,0,0,0,-0.7848,0,0,0,0.01720002,1, False, False,0, False
2023-02-21 11:08:22:761,8425.177,0,0.3232979, 2.384186E-07,0,0,0,0,-1.1772,0,0,0,0.01620002,1, False, False,0, False
2023-02-21 11:08:22:809,8425.224,0,0.3232979, 2.384186E-07,0,0,0,0,-1.7658,0,0,0,0.01570003,1, False, False,0, False
2023-02-21 11:08:22:857,8425.271,0,0.3232979, 2.384186E-07,0,0,0,0,-2.1582,0,0,0,0.01560002,1, False, False,0, False
2023-02-21 11:08:22:899,8425.315,0,0.3232979, 2.384186E-07,0,0,0,0,-2.5506,0,0,0,0.01560002,1, False, False,0, False
2023-02-21 11:08:22:945,8425.36,0,0.3232979, 2.384186E-07,0,0,0,0,-3.139199,0,0,0,0.01560002,1, False, False,0, False
2023-02-21 11:08:22:986,8425.4,0,0.3232979, 2.384186E-07,0,0,0,0,-3.531599,0,0,0,0.01530003,1, False, False,0, False
2023-02-21 11:08:23:030,8425.445,0,0.3232979, 2.384186E-07,0,0,0,0,-3.923999,0,0,0,0.01470003,1, False, False,0, False
2023-02-21 11:08:23:072,8425.484,0,0.3232979, 2.384186E-07,0,0,0,-0.005019343,-3.678531,-0.007744811,0,0,0.01360003,1, False, False,0, False
2023-02-21 11:08:23:116,8425.53,0,0.3232979, 2.384186E-07,0,0,0,-0.001192534,-1.802325,-0.01109278,0,0,0.01190003,1, False, False,0, False
2023-02-21 11:08:23:159,8425.573,0,0.3232979, 2.384186E-07,0,0,0,0.007119828,0.6297624,0.0849593,0,0,0.01000002,1, False, False,0, False
2023-02-21 11:08:23:202,8425.616,0,0.3232979, 2.384186E-07,0,0,0,0.00400786,1.864096,0.07019217,0,0,0.008000026,1, False, False,0, False
2023-02-21 11:08:23:246,8425.659,0,0.3232979, 2.384186E-07,0,0,0,0.000893029,2.039896,0.05605042,0,0,0.007600025,1, False, False,0, False
2023-02-21 11:08:23:289,8425.703,0,0.3232979, 2.384186E-07,0,0,0,0.00162887,1.509705,0.05199072,0,0,0.007600025,1, False, False,0, False
2023-02-21 11:08:23:333,8425.746,0,0.3232979, 2.384186E-07,0,0,0,0.00162887,1.117305,0.05199072,0,0,0.008600025,1, False, False,0, False
