UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-28 13:45:12:760, 18521.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-28 13:45:12:902, 18521.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.3729915, 0, 0.03560003, 1, False, False
2022-10-28 13:45:13:326, 18521.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0.3809415, 0, 0.03840002, 1, False, False
2022-10-28 13:45:13:372, 18521.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0.1349203, 0, 0.03910002, 1, False, False
2022-10-28 13:45:13:416, 18521.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0.1349203, 0, 0.03910002, 1, False, False
2022-10-28 13:45:13:457, 18521.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0.1349203, 0, 0.03910002, 1, False, False
2022-10-28 13:45:13:503, 18521.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0.123003, 0, 0.03910002, 1, False, False
2022-10-28 13:45:13:545, 18521.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0.1031662, 0, 0.03910002, 1, False, False
2022-10-28 13:45:13:589, 18521.8, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0.08729687, 0, 0.03840002, 1, False, False
2022-10-28 13:45:13:633, 18521.85, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0.06349279, 0, 0.03310002, 1, False, False
2022-10-28 13:45:13:676, 18521.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0.06349279, 0, 0.02930002, 1, False, False
2022-10-28 13:45:13:720, 18521.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003455373, -2.888123, -0.008594756, 0.06349279, 0, 0.02600002, 1, False, False
2022-10-28 13:45:13:764, 18521.98, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.007343433, 0.6297449, 0.08494753, 0.05952545, 0, 0.02330002, 1, False, False
2022-10-28 13:45:13:808, 18522.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004156914, 1.864085, 0.0702035, 0.03570611, 0, 0.02110003, 1, False, False
2022-10-28 13:45:13:852, 18522.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001171086, 2.0399, 0.05605814, 0, 0, 0.01860002, 1, False, False
2022-10-28 13:45:13:895, 18522.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, 1.705914, 0.05199013, 0, 0, 0.01540003, 1, False, False
2022-10-28 13:45:13:939, 18522.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, 1.313514, 0.05199013, 0, 0, 0.01020002, 1, False, False
2022-10-28 13:45:13:982, 18522.2, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, 0.9211135, 0.05199013, 0, 0, 0.005600025, 1, False, False
2022-10-28 13:45:14:026, 18522.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, 0.3325135, 0.05199013, 0, 0, 0.003500025, 1, False, False
2022-10-28 13:45:14:069, 18522.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, -0.05988654, 0.05199013, 0, 0, 0.003500025, 1, False, False
2022-10-28 13:45:14:113, 18522.33, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, -0.4522865, 0.05199013, 0, 0, 0.003500025, 1, False, False
2022-10-28 13:45:14:156, 18522.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001926893, -0.8446866, 0.05199013, 0, 0, 0.003500025, 1, False, False
