UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 09:58:49:245,4283.697,0,0.3232979, 2.384186E-07,0,0,0,0,-0.1962,0,0,0,0,1, False, False,0, False
2023-02-21 09:58:49:388,4283.697,0,0.3232979, 2.384186E-07,0,0,0,0,-0.1962,0,0.1031662,0,-0.008799975,1, False, False,0, False
2023-02-21 09:58:49:736,4283.717,0,0.3232979, 2.384186E-07,0,0,0,0,-0.3924,0,0.1031662,0,-0.008799975,1, False, False,0, False
2023-02-21 09:58:49:775,4283.756,0,0.3232979, 2.384186E-07,0,0,0,0,-0.7848,0,0.1031662,0,-0.006099975,1, False, False,0, False
2023-02-21 09:58:49:823,4283.805,0,0.3232979, 2.384186E-07,0,0,0,0,-1.3734,0,0.1031662,0,-0.003999975,1, False, False,0, False
2023-02-21 09:58:49:863,4283.84,0,0.3232979, 2.384186E-07,0,0,0,0,-1.7658,0,0.1031662,0,-0.001999975,1, False, False,0, False
2023-02-21 09:58:49:913,4283.895,0,0.3232979, 2.384186E-07,0,0,0,0,-2.1582,0,0.1031662,0,-0.001699975,1, False, False,0, False
2023-02-21 09:58:49:951,4283.932,0,0.3232979, 2.384186E-07,0,0,0,0,-2.5506,0,0.1031662,0,-0.001699975,1, False, False,0, False
2023-02-21 09:58:49:995,4283.971,0,0.3232979, 2.384186E-07,0,0,0,0,-2.943,0,0.1031662,0,-0.001699975,1, False, False,0, False
2023-02-21 09:58:50:038,4284.012,0,0.3232979, 2.384186E-07,0,0,0,0,-3.335399,0,0.1031662,0,-0.001699975,1, False, False,0, False
2023-02-21 09:58:50:082,4284.057,0,0.3232979, 2.384186E-07,0,0,0,0,-3.727799,0,0.1031662,0,-0.001699975,1, False, False,0, False
2023-02-21 09:58:50:127,4284.101,0,0.3232979, 2.384186E-07,0,0,0,-0.005399983,-3.678525,-0.01067393,0.1031662,0,-0.001699975,1, False, False,0, False
2023-02-21 09:58:50:171,4284.152,0,0.3232979, 2.384186E-07,0,0,0,-0.0037578,-1.802251,-0.01060721,0.1031662,0,-0.001699975,1, False, False,0, False
