UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-26 12:11:42:741, 11998.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-26 12:11:42:878, 11998.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.1942, 1, False, False
2022-10-26 12:11:43:232, 11998.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.1942, 1, False, False
2022-10-26 12:11:43:294, 11998.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.3734, 0, 0, 0, 0.1929, 1, False, False
2022-10-26 12:11:43:330, 11998.79, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, 0.1884, 1, False, False
2022-10-26 12:11:43:385, 11998.85, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, 0.1825, 1, False, False
2022-10-26 12:11:43:420, 11998.88, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, 0.1686, 1, False, False
2022-10-26 12:11:43:466, 11998.93, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, 0.1578, 1, False, False
2022-10-26 12:11:43:507, 11998.97, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.1449, 1, False, False
2022-10-26 12:11:43:552, 11999.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.1362, 1, False, False
2022-10-26 12:11:43:594, 11999.06, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.003561298, -3.678531, -0.007748295, 0, 0, 0.1272, 1, False, False
2022-10-26 12:11:43:638, 11999.1, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006437053, -0.4273139, 0.09398616, 0, 0, 0.12, 1, False, False
2022-10-26 12:11:43:682, 11999.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.007023275, 1.416793, 0.07754268, 0, 0, 0.1126, 1, False, False
2022-10-26 12:11:43:725, 11999.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002796575, 2.080712, 0.06255087, 0, 0, 0.1051, 1, False, False
2022-10-26 12:11:43:769, 11999.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004002825, 1.902153, 0.05184096, 0, 0, 0.09780002, 1, False, False
2022-10-26 12:11:43:813, 11999.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004002825, 1.509753, 0.05184096, 0, 0, 0.09040003, 1, False, False
2022-10-26 12:11:43:856, 11999.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004002825, 1.117353, 0.05184096, 0, 0, 0.08590002, 1, False, False
