UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 13:15:25:048, 15997.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-21 13:15:25:187, 15997.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0.03860002, 1, False, False, 0, False
2023-02-21 13:15:25:531, 15997.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.04090003, 1, False, False, 0, False
2023-02-21 13:15:25:578, 15997.2, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0, 0, 0.06280002, 1, False, False, 0, False
2023-02-21 13:15:25:625, 15997.25, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, 0.06740002, 1, False, False, 0, False
2023-02-21 13:15:25:672, 15997.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, 0.06740002, 1, False, False, 0, False
2023-02-21 13:15:25:718, 15997.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, 0.06740002, 1, False, False, 0, False
2023-02-21 13:15:25:759, 15997.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, 0.06430002, 1, False, False, 0, False
2023-02-21 13:15:25:804, 15997.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, 0.05790002, 1, False, False, 0, False
2023-02-21 13:15:25:846, 15997.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, 0.04800002, 1, False, False, 0, False
2023-02-21 13:15:25:890, 15997.51, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, 0.03690002, 1, False, False, 0, False
2023-02-21 13:15:25:934, 15997.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003464406, -2.888123, -0.008556443, 0, 0, 0.02670003, 1, False, False, 0, False
2023-02-21 13:15:25:977, 15997.6, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00637708, -0.4272352, 0.09398072, 0, 0, 0.02110003, 1, False, False, 0, False
2023-02-21 13:15:26:021, 15997.64, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004168454, 1.864089, 0.07021045, 0, 0, 0.02060002, 1, False, False, 0, False
2023-02-21 13:15:26:064, 15997.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001159376, 2.0399, 0.05606711, 0, 0, 0.02060002, 1, False, False, 0, False
2023-02-21 13:15:26:107, 15997.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, 1.705912, 0.05199882, 0, 0, 0.02280002, 1, False, False, 0, False
2023-02-21 13:15:26:151, 15997.77, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, 1.313512, 0.05199882, 0, 0, 0.03360002, 1, False, False, 0, False
2023-02-21 13:15:26:195, 15997.82, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, 0.9211118, 0.05199882, 0, 0, 0.04650002, 1, False, False, 0, False
2023-02-21 13:15:26:239, 15997.86, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, 0.5287118, 0.05199882, 0, 0, 0.05790002, 1, False, False, 0, False
2023-02-21 13:15:26:282, 15997.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, -0.05988821, 0.05199882, 0, 0, 0.06630003, 1, False, False, 0, False
2023-02-21 13:15:26:325, 15997.95, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, -0.4522882, 0.05199882, 0, 0, 0.06440002, 1, False, False, 0, False
2023-02-21 13:15:26:369, 15997.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, -0.8446882, 0.05199882, 0, 0, 0.06740002, 1, False, False, 0, False
2023-02-21 13:15:26:412, 15998.03, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001920932, -1.237088, 0.05199882, 0, 0, 0.07000002, 1, False, False, 0, False
2023-02-21 13:15:26:456, 15998.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004534818, -1.531371, 0.04724179, 0, 0, 0.07200003, 1, False, False, 0, False
2023-02-21 13:15:26:499, 15998.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004762645, -1.00564, 0.04396333, 0, 0, 0.07360002, 1, False, False, 0, False
2023-02-21 13:15:26:543, 15998.16, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003584609, -0.3444847, 0.04288075, 0, 0, 0.07270002, 1, False, False, 0, False
2023-02-21 13:15:26:586, 15998.21, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00213791, 0.2518865, 0.03650425, 0, 0, 0.06690002, 1, False, False, 0, False
