UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 11:58:39:465, 11422.05, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-21 11:58:39:605, 11422.05, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0.3015793, 0, -0.003099975, 1, False, False, 0, False
2023-02-21 11:58:39:978, 11422.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.3015793, 0, -0.003199975, 1, False, False, 0, False
2023-02-21 11:58:40:026, 11422.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0, 0, -0.003199975, 1, False, False, 0, False
2023-02-21 11:58:40:074, 11422.17, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:58:40:120, 11422.22, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:162, 11422.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:206, 11422.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:251, 11422.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:294, 11422.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:338, 11422.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:381, 11422.48, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0034438, -2.888122, -0.008651496, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:425, 11422.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006335812, -0.4272266, 0.09396826, 0, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:40:469, 11422.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003863529, 1.864086, 0.07017187, 0, 0, 0.001800025, 1, False, False, 0, False
2023-02-21 11:58:40:513, 11422.6, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006942524, 2.039897, 0.05602863, 0, 0, 0.001800025, 1, False, False, 0, False
2023-02-21 11:58:40:556, 11422.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, 1.705909, 0.05197238, 0, 0, 0.001800025, 1, False, False, 0, False
2023-02-21 11:58:40:599, 11422.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, 1.313509, 0.05197238, 0, 0, 0.001800025, 1, False, False, 0, False
2023-02-21 11:58:40:642, 11422.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, 0.9211085, 0.05197238, 0, 0, -0.0001999747, 1, False, False, 0, False
2023-02-21 11:58:40:686, 11422.78, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, 0.5287085, 0.05197238, 0, 0, -0.004199975, 1, False, False, 0, False
2023-02-21 11:58:40:729, 11422.82, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, -0.05989155, 0.05197238, 0, 0, -0.004399975, 1, False, False, 0, False
2023-02-21 11:58:40:772, 11422.86, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, -0.4522915, 0.05197238, 0, 0, -0.004099974, 1, False, False, 0, False
2023-02-21 11:58:40:816, 11422.91, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, -0.8446916, 0.05197238, 0.01190204, 0, -0.002099975, 1, False, False, 0, False
2023-02-21 11:58:40:859, 11422.95, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001440973, -1.237092, 0.05197238, 0.03173877, 0, -0.002099975, 1, False, False, 0, False
2023-02-21 11:58:40:903, 11423, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004064559, -1.531363, 0.0472162, 0.05952545, 0, 0.0003000252, 1, False, False, 0, False
2023-02-21 11:58:40:946, 11423.04, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005165714, -1.289426, 0.04308893, 0.06349279, 0, 0.002000025, 1, False, False, 0, False
2023-02-21 11:58:40:990, 11423.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003541995, -0.3444737, 0.04286663, 0.08729687, 0, 0.003500025, 1, False, False, 0, False
2023-02-21 11:58:41:033, 11423.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001923258, 0.2518932, 0.03556832, 0.1031662, 0, 0.003500025, 1, False, False, 0, False
2023-02-21 11:58:41:077, 11423.17, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003789659, 0.620667, 0.024527, 0.1111009, 0, 0.002400025, 1, False, False, 0, False
2023-02-21 11:58:41:121, 11423.21, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001197284, 0.7183658, 0.01100027, 0.1269856, 0, -9.997474E-05, 1, False, False, 0, False
2023-02-21 11:58:41:164, 11423.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002133262, 0.5947956, -0.003664987, 0.1349203, 0, -9.997474E-05, 1, False, False, 0, False
2023-02-21 11:58:41:208, 11423.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002158454, 0.2060776, -0.02383486, 0.1468223, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:58:41:252, 11423.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001660182, -0.04973885, -0.03032093, 0.1706264, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:41:296, 11423.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005918714, -0.2266254, -0.02369691, 0.1904631, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:41:340, 11423.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000482535, -0.2973793, -0.01266599, 0.2301518, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:41:384, 11423.48, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001204017, -0.2683344, -0.0009697187, 0.2499886, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:41:429, 11423.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001586527, -0.1114244, 0.01460569, 0.2737926, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:41:472, 11423.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001317834, 0.003943145, 0.01953144, 0.309514, 0, -0.001599975, 1, False, False, 0, False
2023-02-21 11:58:41:516, 11423.61, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006136476, 0.0868222, 0.01632197, 0.3293507, 0, 0.0004000253, 1, False, False, 0, False
2023-02-21 11:58:41:560, 11423.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001250368, 0.1236231, 0.009606658, 0.3610895, 0, 0.003500025, 1, False, False, 0, False
2023-02-21 11:58:41:604, 11423.7, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006879763, 0.116802, 0.001733687, 0.3769741, 0, 0.008000026, 1, False, False, 0, False
2023-02-21 11:58:41:649, 11423.74, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001009871, 0.05782671, -0.008191938, 0.4087129, 0, 0.01220002, 1, False, False, 0, False
2023-02-21 11:58:41:693, 11423.79, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0008932363, 0.01095347, -0.01122338, 0.4245823, 0, 0.01460002, 1, False, False, 0, False
2023-02-21 11:58:41:737, 11423.83, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005902949, -0.02647786, -0.01101093, 0.4285496, 0, 0.01470003, 1, False, False, 0, False
2023-02-21 11:58:41:781, 11423.87, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002058451, -0.04629679, -0.008184219, 0.4285496, 0, 0.01470003, 1, False, False, 0, False
2023-02-21 11:58:41:825, 11423.92, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001621792, -0.04776917, -0.003909328, 0.432517, 0, 0.01470003, 1, False, False, 0, False
2023-02-21 11:58:41:870, 11423.96, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000496486, -0.02614947, 0.002444164, 0.4404517, 0, 0.01470003, 1, False, False, 0, False
