UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-22 09:15:29:372, 2215.031, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-22 09:15:29:511, 2215.031, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, 0, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:29:892, 2215.052, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.1962, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:29:934, 2215.096, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:29:979, 2215.138, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:021, 2215.183, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:068, 2215.236, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:108, 2215.271, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:159, 2215.326, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:196, 2215.364, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:239, 2215.402, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, -0.001999975, 1, False, False, 0, False
2023-02-22 09:15:30:283, 2215.443, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, -0.001999975, 1, False, False, 0, False
