UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 09:20:54:364, 2019.545, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-21 09:20:54:507, 2019.545, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.01439997, 1, False, False, 0, False
2023-02-21 09:20:54:923, 2019.565, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, -0.01439997, 1, False, False, 0, False
2023-02-21 09:20:54:967, 2019.622, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.3734, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:012, 2019.671, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:055, 2019.714, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:098, 2019.757, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:142, 2019.799, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:187, 2019.843, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:230, 2019.887, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:273, 2019.93, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005202956, -3.678531, -0.007740362, 0, 0, -0.002299975, 1, False, False, 0, False
2023-02-21 09:20:55:317, 2019.973, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001264873, -1.802327, -0.01115094, 0, 0, -0.002299975, 1, False, False, 0, False
