UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-25 13:05:52:465, 13586.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-25 13:05:52:606, 13586.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.09126421, 0, 0.01180002, 1, False, False
2022-10-25 13:05:53:006, 13586.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0.09126421, 0, 0.009300025, 1, False, False
2022-10-25 13:05:53:056, 13586.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.3734, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:105, 13586.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:153, 13586.64, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:187, 13586.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:231, 13586.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:274, 13586.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:318, 13586.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0.09523156, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:361, 13586.85, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005174702, -3.678531, -0.007648114, 0.07936218, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:405, 13586.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.00124895, -1.802328, -0.01114641, 0.07539482, 0, 0.001500025, 1, False, False
2022-10-25 13:05:53:449, 13586.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006952176, 0.6297482, 0.08496034, 0.07539482, 0, 0.001500025, 1, False, False
