UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-27 13:37:38:127, 17081.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-27 13:37:38:268, 17081.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:666, 17081.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:709, 17081.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:753, 17081.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:798, 17081.27, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:841, 17081.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:884, 17081.36, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:928, 17081.4, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:38:972, 17081.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:016, 17081.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:059, 17081.53, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003444084, -2.888123, -0.008644416, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:102, 17081.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006337302, -0.427227, 0.09396839, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:146, 17081.62, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003878796, 1.864087, 0.07017402, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:189, 17081.66, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006917262, 2.039897, 0.05603234, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:233, 17081.71, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, 1.705909, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:276, 17081.75, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, 1.313509, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:319, 17081.79, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, 0.9211092, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:362, 17081.84, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, 0.5287092, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:407, 17081.88, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, -0.05989084, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:450, 17081.92, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, -0.4522908, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:493, 17081.97, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, -0.8446909, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:536, 17082.01, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425608, -1.237091, 0.05197728, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:580, 17082.05, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004050817, -1.531362, 0.0472209, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:623, 17082.1, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005156895, -1.28943, 0.04309014, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:667, 17082.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003537886, -0.344476, 0.04286734, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:710, 17082.18, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001981786, 0.25189, 0.0365007, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:754, 17082.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000468589, 0.6206703, 0.02592023, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:797, 17082.27, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001093714, 0.7183752, 0.01268561, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:841, 17082.31, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002047153, 0.594804, -0.002305075, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:885, 17082.36, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002243979, 0.3453934, -0.01698305, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:929, 17082.4, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001586508, -0.04974963, -0.02921612, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:39:972, 17082.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006927926, -0.2266371, -0.02523657, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:016, 17082.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003262689, -0.2974005, -0.01482978, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:060, 17082.53, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001071893, -0.2683644, -0.002701522, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:105, 17082.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001435227, -0.1716315, 0.008548579, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:148, 17082.62, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001155249, 0.003955618, 0.01714017, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:192, 17082.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006263551, 0.08686315, 0.01653524, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:236, 17082.71, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.124269E-05, 0.1236887, 0.01199944, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:280, 17082.75, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004422567, 0.1168804, 0.005279361, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:324, 17082.8, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.000712371, 0.08100839, -0.001586235, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:368, 17082.84, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007067421, 0.01095967, -0.0085085, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:412, 17082.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.000506137, -0.02651237, -0.009835751, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:456, 17082.93, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002310842, -0.04636459, -0.008683568, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:500, 17082.97, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.834452E-05, -0.0478708, -0.005695046, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:544, 17083.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000260064, -0.03549045, -0.001916972, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:589, 17083.06, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003729505, -0.00669913, 0.003030159, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:633, 17083.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003150204, 0.008710504, 0.004793372, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:677, 17083.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002008516, 0.01710781, 0.005092093, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:721, 17083.2, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.679558E-05, 0.01842046, 0.004151356, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:764, 17083.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -4.924106E-05, 0.01442812, 0.00243561, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:809, 17083.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001463373, 0.004437238, -0.0003408056, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:852, 17083.33, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001595686, -0.00170204, -0.001696132, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:896, 17083.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001343922, -0.005605593, -0.002395651, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:940, 17083.42, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -8.488259E-05, -0.00669305, -0.0024163, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:40:985, 17083.46, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.744707E-05, -0.005388796, -0.001877207, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:029, 17083.5, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.542407E-05, -0.001298785, -0.0005381947, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:073, 17083.55, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.953374E-05, 0.001075298, 0.0003311563, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:117, 17083.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 7.356662E-05, 0.002257571, 0.0009410667, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:160, 17083.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.150997E-05, 0.002300441, 0.001208597, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:204, 17083.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 3.991414E-05, 0.001598179, 0.001154566, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:248, 17083.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 2.453079E-06, 0.0001899153, 0.0006518, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:291, 17083.77, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.750806E-05, -0.000441134, 0.0002146872, 0, 0, 0.0003000252, 1, False, False
2022-10-27 13:37:41:334, 17083.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.031862E-05, -0.00074929, -0.0001757894, 0, 0, 0.0003000252, 1, False, False
