UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-27 15:55:33:281, 25300.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-27 15:55:33:423, 25300.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0.002200025, 1, False, False
2022-10-27 15:55:33:820, 25300.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.003800025, 1, False, False
2022-10-27 15:55:33:862, 25300.18, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0, 0, 0.002200025, 1, False, False
2022-10-27 15:55:33:906, 25300.22, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.3734, 0, 0, 0, 0.001600025, 1, False, False
2022-10-27 15:55:33:950, 25300.27, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:33:994, 25300.31, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:34:037, 25300.36, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:34:081, 25300.4, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:34:125, 25300.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:34:168, 25300.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:34:212, 25300.53, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005177457, -3.678531, -0.007647363, 0, 0, 0.001200025, 1, False, False
2022-10-27 15:55:34:255, 25300.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001250594, -1.802328, -0.01114931, 0, 0, 0.001200025, 1, False, False
