UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-28 10:19:51:691, 6879.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-28 10:19:51:819, 6879.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0.2222171, 0, 0.003400025, 1, False, False
2022-10-28 10:19:52:201, 6879.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.2222171, 0, 0.004200025, 1, False, False
2022-10-28 10:19:52:251, 6879.329, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0.2142824, 0, 0.004300025, 1, False, False
2022-10-28 10:19:52:298, 6879.376, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0.2103151, 0, 0.003900025, 1, False, False
2022-10-28 10:19:52:345, 6879.423, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0.2103151, 0, 0.003900025, 1, False, False
2022-10-28 10:19:52:390, 6879.468, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0.2103151, 0, 0.003800025, 1, False, False
2022-10-28 10:19:52:424, 6879.502, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0.2063325, 0, 0.003400025, 1, False, False
2022-10-28 10:19:52:468, 6879.545, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0.2023651, 0, 0.002800025, 1, False, False
2022-10-28 10:19:52:511, 6879.588, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0.2023651, 0, 0.002500025, 1, False, False
2022-10-28 10:19:52:554, 6879.631, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0.1983978, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:598, 6879.675, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005062358, -2.88813, -0.008475551, 0.1825284, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:641, 6879.718, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004188213, -0.4223628, 0.0912994, 0.1468223, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:685, 6879.761, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002867918, 1.867626, 0.06384096, 0.1190356, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:728, 6879.804, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004773275, 2.037828, 0.04946819, 0.08332952, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:772, 6879.848, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, 1.70237, 0.04539932, 0.07539482, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:817, 6879.892, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, 1.30997, 0.04539932, 0.06349279, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:859, 6879.935, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, 0.9175701, 0.04539932, 0.05952545, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:902, 6879.978, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, 0.5251701, 0.04539932, 0.03967346, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:945, 6880.021, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, -0.06342992, 0.04539932, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:52:988, 6880.064, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, -0.4558299, 0.04539932, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:032, 6880.108, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, -0.8482299, 0.04539932, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:075, 6880.151, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001411019, -1.24063, 0.04539932, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:118, 6880.195, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003896197, -1.536154, 0.04080256, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:162, 6880.238, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001976536, -1.280782, 0.03931773, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:205, 6880.282, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001510905, -0.333348, 0.04065043, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:249, 6880.325, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001243565, 0.2607633, 0.0348731, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:293, 6880.369, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008668539, 0.6251391, 0.02473439, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:336, 6880.413, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002937381, 0.7183106, 0.01171681, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:380, 6880.456, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0003330882, 0.591295, -0.003072267, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:424, 6880.5, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001236926, 0.2006537, -0.02329182, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:467, 6880.543, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001524805, -0.05429612, -0.02865843, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:511, 6880.587, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001261128, -0.2294044, -0.02452558, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:555, 6880.631, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005130072, -0.2981219, -0.01422094, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:599, 6880.675, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003274551, -0.2673084, -0.002244662, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:643, 6880.719, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001013002, -0.1694747, 0.008668673, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:686, 6880.763, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00128463, 0.006293163, 0.0168187, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:730, 6880.806, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0009851137, 0.08854927, 0.0161188, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:775, 6880.851, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004544331, 0.1243912, 0.01161321, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:818, 6880.895, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001268909, 0.1166627, 0.00501149, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:862, 6880.938, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005816019, 0.08016141, -0.00169251, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:907, 6880.982, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0008341024, 0.009857863, -0.008389772, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:950, 6881.026, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007145697, -0.02738532, -0.009628167, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:53:994, 6881.071, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004315765, -0.04684225, -0.0084515, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:038, 6881.115, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -8.035256E-05, -0.04795952, -0.005494484, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:082, 6881.159, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002314325, -0.0352596, -0.001787006, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:127, 6881.203, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004621692, -0.006261021, 0.003032977, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:171, 6881.247, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004283293, 0.009121895, 0.004727227, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:215, 6881.291, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002945198, 0.01740333, 0.004986705, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:259, 6881.335, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001137317, 0.01856023, 0.004036557, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:303, 6881.379, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.428623E-05, 0.01441075, 0.002340268, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:348, 6881.423, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002006912, 0.004266873, -0.0003786255, 0, 0, 0.002300025, 1, False, False
2022-10-28 10:19:54:392, 6881.467, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002177197, -0.001895174, -0.001693935, 0, 0, 0.002200025, 1, False, False
2022-10-28 10:19:54:436, 6881.511, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001761102, -0.005764753, -0.002362062, 0, 0, 0.001100025, 1, False, False
2022-10-28 10:19:54:479, 6881.555, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -9.956867E-05, -0.006786644, -0.002365803, 0, 0, 2.526212E-08, 1, False, False
2022-10-28 10:19:54:524, 6881.599, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.558101E-05, -0.005414173, -0.001823597, 0, 0, -0.001399975, 1, False, False
2022-10-28 10:19:54:567, 6881.643, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 7.887822E-05, -0.001256645, -0.0005021216, 0, 0, -0.002399975, 1, False, False
2022-10-28 10:19:54:611, 6881.686, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001003331, 0.00113301, 0.0003480341, 0, 0, -0.002399975, 1, False, False
2022-10-28 10:19:54:654, 6881.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 9.207673E-05, 0.002314389, 0.0009387629, 0, 0, -0.002399975, 1, False, False
2022-10-28 10:19:54:698, 6881.773, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.437059E-05, 0.002349362, 0.001191614, 0, 0.03967346, -0.002399975, 1, False, False
2022-10-28 10:19:54:742, 6881.817, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 2.555936E-05, 0.001627982, 0.001066921, 0, 0.1706264, -0.002399975, 1, False, False
