UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-22 10:12:02:223, 5569.362, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-22 10:12:02:360, 5569.362, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.003100025, 1, False, False, 0, False
2023-02-22 10:12:02:709, 5569.382, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.003100025, 1, False, False, 0, False
2023-02-22 10:12:02:755, 5569.434, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, 0.001800025, 1, False, False, 0, False
2023-02-22 10:12:02:803, 5569.481, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, 0.002200025, 1, False, False, 0, False
2023-02-22 10:12:02:851, 5569.529, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, 0.003600025, 1, False, False, 0, False
2023-02-22 10:12:02:897, 5569.577, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, 0.007300025, 1, False, False, 0, False
2023-02-22 10:12:02:938, 5569.617, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, 0.01030003, 1, False, False, 0, False
2023-02-22 10:12:02:983, 5569.663, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.01110002, 1, False, False, 0, False
2023-02-22 10:12:03:024, 5569.702, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.01110002, 1, False, False, 0, False
2023-02-22 10:12:03:069, 5569.747, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005073767, -3.678531, -0.007762519, 0, 0, 0.01110002, 1, False, False, 0, False
2023-02-22 10:12:03:112, 5569.791, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001208352, -1.802326, -0.01110878, 0, 0, 0.01420003, 1, False, False, 0, False
2023-02-22 10:12:03:155, 5569.834, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00710948, 0.6297623, 0.08495433, 0, 0, 0.02260002, 1, False, False, 0, False
2023-02-22 10:12:03:199, 5569.877, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004059019, 1.864097, 0.07018738, 0, 0, 0.02810002, 1, False, False, 0, False
2023-02-22 10:12:03:242, 5569.92, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, 1.902104, 0.0519578, 0, 0, 0.02830002, 1, False, False, 0, False
2023-02-22 10:12:03:285, 5569.964, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, 1.509704, 0.0519578, 0, 0, 0.02840002, 1, False, False, 0, False
2023-02-22 10:12:03:329, 5570.007, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, 1.117304, 0.0519578, 0, 0, 0.03250002, 1, False, False, 0, False
2023-02-22 10:12:03:372, 5570.05, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, 0.7249042, 0.0519578, 0, 0, 0.03960003, 1, False, False, 0, False
2023-02-22 10:12:03:415, 5570.094, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, 0.3325042, 0.0519578, 0, 0, 0.04870002, 1, False, False, 0, False
2023-02-22 10:12:03:459, 5570.137, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, -0.05989584, 0.0519578, 0, 0, 0.05830002, 1, False, False, 0, False
2023-02-22 10:12:03:502, 5570.18, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, -0.6484959, 0.0519578, 0, 0, 0.06490003, 1, False, False, 0, False
2023-02-22 10:12:03:545, 5570.224, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, -1.040896, 0.0519578, 0, 0, 0.06770002, 1, False, False, 0, False
2023-02-22 10:12:03:589, 5570.267, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001987854, -1.433296, 0.0519578, 0, 0, 0.06770002, 1, False, False, 0, False
2023-02-22 10:12:03:633, 5570.311, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.007274019, -1.501316, 0.04375229, 0, 0, 0.06680002, 1, False, False, 0, False
2023-02-22 10:12:03:676, 5570.354, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00478675, -1.005619, 0.04394668, 0, 0, 0.06530003, 1, False, False, 0, False
2023-02-22 10:12:03:720, 5570.398, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003591737, -0.3444636, 0.04286599, 0, 0, 0.06530003, 1, False, False, 0, False
2023-02-22 10:12:03:764, 5570.442, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001381529, 0.4703865, 0.03158356, 0, 0, 0.06530003, 1, False, False, 0, False
2023-02-22 10:12:03:808, 5570.486, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.485537E-05, 0.7018504, 0.01957367, 0, 0, 0.06490003, 1, False, False, 0, False
2023-02-22 10:12:03:852, 5570.53, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001147163, 0.6788635, 0.005201023, 0, 0, 0.06490003, 1, False, False, 0, False
2023-02-22 10:12:03:896, 5570.574, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001662322, 0.4791892, -0.009860266, 0, 0, 0.06490003, 1, False, False, 0, False
2023-02-22 10:12:03:939, 5570.617, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.00174164, 0.2060638, -0.02331497, 0, 0, 0.06390002, 1, False, False, 0, False
2023-02-22 10:12:03:984, 5570.661, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001201553, -0.1507818, -0.02829388, 0, 0, 0.06160002, 1, False, False, 0, False
2023-02-22 10:12:04:027, 5570.705, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.00039249, -0.2756153, -0.02050331, 0, 0, 0.05860002, 1, False, False, 0, False
2023-02-22 10:12:04:071, 5570.749, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004469755, -0.2938078, -0.008772563, 0, 0, 0.05600002, 1, False, False, 0, False
2023-02-22 10:12:04:115, 5570.792, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001031666, -0.2258195, 0.003256946, 0, 0, 0.05360002, 1, False, False, 0, False
2023-02-22 10:12:04:159, 5570.836, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0012814, -0.1114399, 0.01276785, 0, 0, 0.05260002, 1, False, False, 0, False
2023-02-22 10:12:04:203, 5570.88, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0009099786, 0.05069922, 0.01740683, 0, 0, 0.05210003, 1, False, False, 0, False
