UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 15:59:14:659, 25759.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-21 15:59:14:797, 25759.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:150, 25759.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:201, 25759.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:248, 25759.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:297, 25759.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:343, 25759.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:384, 25759.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, 0.1438, 1, False, False, 0, False
2023-02-21 15:59:15:430, 25759.42, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, 0.1432, 1, False, False, 0, False
2023-02-21 15:59:15:472, 25759.46, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, 0.1406, 1, False, False, 0, False
