UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-27 16:20:04:526, 26759.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-27 16:20:04:666, 26759.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.05140002, 1, False, False
2022-10-27 16:20:05:041, 26759.75, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, 0.003100025, 1, False, False
2022-10-27 16:20:05:088, 26759.8, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.01369997, 1, False, False
2022-10-27 16:20:05:135, 26759.85, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, -0.01689998, 1, False, False
2022-10-27 16:20:05:181, 26759.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, -0.02139997, 1, False, False
2022-10-27 16:20:05:226, 26759.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, -0.02149997, 1, False, False
2022-10-27 16:20:05:266, 26759.98, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, -0.02209997, 1, False, False
2022-10-27 16:20:05:312, 26760.03, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, -0.02459997, 1, False, False
2022-10-27 16:20:05:355, 26760.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, -0.02729997, 1, False, False
2022-10-27 16:20:05:399, 26760.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005468836, -3.678531, -0.007685394, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:443, 26760.16, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001367154, -1.802329, -0.01124113, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:487, 26760.2, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005230344, 1.416834, 0.07757781, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:531, 26760.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0005315936, 2.080685, 0.06239031, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:574, 26760.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, 1.902106, 0.05195706, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:618, 26760.33, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, 1.509706, 0.05195706, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:662, 26760.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, 1.117306, 0.05195706, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:705, 26760.42, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, 0.7249063, 0.05195706, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:749, 26760.46, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, 0.1363063, 0.05195706, 0, 0, -0.02739997, 1, False, False
2022-10-27 16:20:05:793, 26760.51, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, -0.2560937, 0.05195706, 0, 0, -0.02619997, 1, False, False
2022-10-27 16:20:05:837, 26760.55, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, -0.6484937, 0.05195706, 0, 0, -0.01819997, 1, False, False
2022-10-27 16:20:05:880, 26760.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, -1.040894, 0.05195706, 0, 0, -0.003699975, 1, False, False
2022-10-27 16:20:05:924, 26760.64, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007817673, -1.433294, 0.05195706, 0, 0, 0.01130002, 1, False, False
2022-10-27 16:20:05:968, 26760.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005122289, -1.289426, 0.04305667, 0, 0, 0.01990002, 1, False, False
2022-10-27 16:20:06:012, 26760.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004212473, -0.6806371, 0.04407205, 0, 0, 0.02180002, 1, False, False
2022-10-27 16:20:06:056, 26760.77, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002843746, -0.0246567, 0.04030263, 0, 0, 0.01720002, 1, False, False
2022-10-27 16:20:06:099, 26760.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001265695, 0.4703816, 0.03158864, 0, 0, 0.008000026, 1, False, False
2022-10-27 16:20:06:143, 26760.86, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.000264261, 0.7018478, 0.01959503, 0, 0, -0.003699975, 1, False, False
2022-10-27 16:20:06:188, 26760.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002032031, 0.5948027, -0.002300122, 0, 0, -0.01249997, 1, False, False
2022-10-27 16:20:06:231, 26760.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002304455, 0.3453911, -0.01697236, 0, 0, -0.01679998, 1, False, False
2022-10-27 16:20:06:275, 26760.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001956266, 0.07172002, -0.02750525, 0, 0, -0.01689998, 1, False, False
2022-10-27 16:20:06:322, 26761.03, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001176317, -0.1507793, -0.02827987, 0, 0, -0.01689998, 1, False, False
2022-10-27 16:20:06:364, 26761.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001336937, -0.2756145, -0.02051788, 0, 0, -0.01689998, 1, False, False
2022-10-27 16:20:06:408, 26761.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00115464, -0.268365, -0.00270907, 0, 0, -0.01679998, 1, False, False
2022-10-27 16:20:06:452, 26761.16, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001507791, -0.1716314, 0.008539069, 0, 0, -0.01639997, 1, False, False
2022-10-27 16:20:06:496, 26761.21, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001395908, -0.05118231, 0.01561282, 0, 0, -0.01439997, 1, False, False
2022-10-27 16:20:06:541, 26761.25, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000913137, 0.05069713, 0.01739301, 0, 0, -0.01029997, 1, False, False
2022-10-27 16:20:06:585, 26761.3, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000308634, 0.111311, 0.01466063, 0, 0, -0.003799975, 1, False, False
2022-10-27 16:20:06:629, 26761.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004735182, 0.1168807, 0.005282037, 0, 0, 0.001100025, 1, False, False
2022-10-27 16:20:06:674, 26761.39, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007320695, 0.08100821, -0.001583234, 0, 0, 0.002200025, 1, False, False
2022-10-27 16:20:06:718, 26761.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007590976, 0.03402643, -0.006819245, 0, 0, 0.002200025, 1, False, False
2022-10-27 16:20:06:762, 26761.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006207538, -0.009640113, -0.009509837, 0, 0, -0.0004999747, 1, False, False
2022-10-27 16:20:06:807, 26761.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0003675128, -0.03886122, -0.009547522, 0, 0, -0.001299975, 1, False, False
