UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-27 15:19:05:546, 23129.35, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-27 15:19:05:689, 23129.35, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:068, 23129.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:115, 23129.42, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:161, 23129.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:208, 23129.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:249, 23129.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:289, 23129.6, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:336, 23129.64, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:378, 23129.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:422, 23129.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:466, 23129.77, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003439109, -2.888123, -0.008683181, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:509, 23129.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00633985, -0.4272307, 0.09396364, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:553, 23129.86, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005439551, 1.416826, 0.07758789, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:598, 23129.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004557461, 2.039905, 0.05601624, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:642, 23129.95, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, 1.705916, 0.05196837, 0, 0, -0.01089997, 1, False, False
2022-10-27 15:19:06:685, 23129.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, 1.313516, 0.05196837, 0, 0, -0.01019997, 1, False, False
2022-10-27 15:19:06:729, 23130.03, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, 0.9211161, 0.05196837, 0, 0, -0.003899975, 1, False, False
2022-10-27 15:19:06:772, 23130.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, 0.5287161, 0.05196837, 0, 0, 0.003600025, 1, False, False
2022-10-27 15:19:06:816, 23130.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, -0.05988392, 0.05196837, 0, 0, 0.01030003, 1, False, False
2022-10-27 15:19:06:860, 23130.16, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, -0.4522839, 0.05196837, 0, 0, 0.01980002, 1, False, False
2022-10-27 15:19:06:903, 23130.21, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, -0.8446839, 0.05196837, 0, 0, 0.02460003, 1, False, False
2022-10-27 15:19:06:947, 23130.25, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001164061, -1.237084, 0.05196837, 0, 0, 0.02460003, 1, False, False
2022-10-27 15:19:06:991, 23130.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003796841, -1.531351, 0.04721214, 0, 0, 0.02140003, 1, False, False
2022-10-27 15:19:07:034, 23130.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00514479, -1.289451, 0.04306259, 0, 0, 0.01940002, 1, False, False
2022-10-27 15:19:07:078, 23130.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003561513, -0.3445029, 0.04286456, 0, 0, 0.02190002, 1, False, False
2022-10-27 15:19:07:122, 23130.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002042626, 0.2518685, 0.03650152, 0, 0, 0.02980002, 1, False, False
2022-10-27 15:19:07:166, 23130.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0005732698, 0.6206601, 0.02591903, 0, 0, 0.03450003, 1, False, False
2022-10-27 15:19:07:210, 23130.51, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0008908117, 0.7183744, 0.01267737, 0, 0, 0.03840002, 1, False, False
2022-10-27 15:19:07:254, 23130.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001747532, 0.5948136, -0.002325662, 0, 0, 0.04020002, 1, False, False
2022-10-27 15:19:07:298, 23130.6, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001903608, 0.2060818, -0.02328519, 0, 0, 0.04020002, 1, False, False
2022-10-27 15:19:07:344, 23130.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001533259, -0.04973598, -0.02923156, 0, 0, 0.04020002, 1, False, False
2022-10-27 15:19:07:386, 23130.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007810453, -0.2266295, -0.02523926, 0, 0, 0.04020002, 1, False, False
2022-10-27 15:19:07:430, 23130.73, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001540332, -0.2973984, -0.01482306, 0, 0, 0.04020002, 1, False, False
