UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-26 09:19:43:949, 1752.214, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-26 09:19:44:106, 1752.214, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:481, 1752.234, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:529, 1752.284, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.3734, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:575, 1752.331, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:621, 1752.377, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:661, 1752.418, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:702, 1752.457, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:746, 1752.501, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:789, 1752.544, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:832, 1752.587, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.006197912, -3.678531, -0.00785381, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:875, 1752.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001619487, -1.802329, -0.01150071, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:919, 1752.673, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005629332, 0.6297827, 0.08493035, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:44:963, 1752.717, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002903838, 1.864114, 0.07000229, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:007, 1752.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, 1.902108, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:050, 1752.804, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, 1.509708, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:093, 1752.848, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, 1.117308, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:137, 1752.891, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, 0.7249078, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:180, 1752.934, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, 0.3325077, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:223, 1752.978, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, -0.05989227, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:268, 1753.021, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, -0.6484923, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:310, 1753.065, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, -1.040892, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:354, 1753.108, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006392234, -1.433292, 0.0518093, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:397, 1753.152, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006700858, -1.501334, 0.04375032, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:441, 1753.195, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004784984, -1.005644, 0.04388708, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:484, 1753.239, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00351371, -0.3444862, 0.04281378, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:528, 1753.282, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0009830394, 0.4703736, 0.03157097, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:572, 1753.326, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007840478, 0.7018476, 0.01958443, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:615, 1753.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002402001, 0.6788696, 0.005236561, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:659, 1753.413, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.003056404, 0.4791978, -0.009789585, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:703, 1753.457, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002681836, 0.2060717, -0.02322956, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:747, 1753.501, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001135642, -0.1507733, -0.02826111, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:791, 1753.545, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001334298, -0.2756101, -0.02051173, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:835, 1753.589, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001198322, -0.2938057, -0.008811899, 0.03173877, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:879, 1753.633, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001738974, -0.2258208, 0.003196085, 0.03967346, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:922, 1753.677, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001745023, -0.1114449, 0.01270675, 0.04365606, 0, -0.08849997, 1, False, False
2022-10-26 09:19:45:967, 1753.721, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0009092235, 0.05069427, 0.01737609, 0.04762341, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:010, 1753.765, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001687734, 0.1113088, 0.01465314, 0.05159075, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:054, 1753.809, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004845908, 0.1249912, 0.008790467, 0.05159075, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:099, 1753.853, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0008841946, 0.1014464, 0.001753088, 0.0555581, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:143, 1753.897, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0009691903, 0.05787577, -0.00446862, 0.05952545, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:187, 1753.941, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006686391, -0.009637848, -0.009494941, 0.06349279, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:231, 1753.985, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.00031609, -0.03886063, -0.009538476, 0.07539482, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:275, 1754.029, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.032919E-05, -0.04921123, -0.007354343, 0.08332952, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:319, 1754.073, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003184074, -0.04301201, -0.003842026, 0.09126421, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:363, 1754.118, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004633411, -0.02626169, -7.184921E-05, 0.09126421, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:407, 1754.162, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004089929, 0.001772627, 0.004087836, 0.09126421, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:451, 1754.206, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002559874, 0.01384419, 0.005106178, 0.09126421, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:495, 1754.25, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 7.944315E-05, 0.01856312, 0.004752371, 0.09126421, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:539, 1754.294, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -7.324082E-05, 0.01693252, 0.003354204, 0.07142748, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:583, 1754.338, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.000168938, 0.01128438, 0.001473647, 0.06349279, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:628, 1754.382, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002003873, 0.001172379, -0.001086509, 0.06349279, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:672, 1754.426, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001635082, -0.003994644, -0.002129756, 0.05159075, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:715, 1754.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -9.861899E-05, -0.006493583, -0.002481021, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:759, 1754.514, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.744632E-05, -0.006282195, -0.002203509, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:803, 1754.558, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 3.424825E-05, -0.004157677, -0.001469193, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:847, 1754.602, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 8.696027E-05, 1.811981E-05, -8.272578E-05, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:891, 1754.645, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 8.80068E-05, 0.00182049, 0.000674213, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:934, 1754.689, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 7.053071E-05, 0.002400249, 0.001116983, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:46:978, 1754.733, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.280555E-05, 0.002010867, 0.001216082, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:022, 1754.777, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.298664E-05, 0.001118705, 0.001028288, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:065, 1754.82, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.241709E-05, -0.0001734644, 0.00043362, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:109, 1754.864, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.530074E-05, -0.000636965, 9.015392E-06, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:152, 1754.907, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.855242E-05, -0.0007752925, -0.0003281964, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:196, 1754.951, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.324545E-05, -0.0006056577, -0.0005221329, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:239, 1754.994, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.210892E-05, -0.0002397746, -0.0005593809, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:283, 1755.038, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -8.525796E-06, 0.0001612008, -0.0004632441, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:326, 1755.081, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 9.789606E-06, 0.0005411059, -0.0001771714, 0, 0, -0.08849997, 1, False, False
2022-10-26 09:19:47:370, 1755.125, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.66165E-05, 0.000518024, 2.135958E-05, 0, 0, -0.08839997, 1, False, False
2022-10-26 09:19:47:413, 1755.168, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.863113E-05, 0.0002935678, 0.0001716626, 0, 0, -0.08719997, 1, False, False
2022-10-26 09:19:47:456, 1755.211, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.651398E-05, -3.695488E-06, 0.0002522989, 0, 0, -0.08469997, 1, False, False
2022-10-26 09:19:47:500, 1755.255, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.092352E-05, -0.0002507567, 0.0002624001, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:543, 1755.298, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 3.964975E-06, -0.0003684759, 0.0002146738, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:586, 1755.342, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.268138E-06, -0.0002820939, 8.41945E-05, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:630, 1755.385, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -9.086335E-06, -0.0001229793, -6.413655E-06, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:674, 1755.428, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.003371E-05, 4.215539E-05, -7.697418E-05, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:717, 1755.471, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -8.53454E-06, 0.0001674891, -0.0001161015, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:760, 1755.515, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.571421E-06, 0.0002295971, -0.0001218636, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:803, 1755.558, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.086483E-06, 0.0002254993, -9.956554E-05, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:847, 1755.601, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 2.557789E-06, 0.0001234859, -3.736561E-05, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:890, 1755.645, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.059878E-06, 2.235174E-05, 5.09677E-06, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:933, 1755.688, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.37773E-06, -6.939471E-05, 3.742444E-05, 0, 0, -0.08349998, 1, False, False
2022-10-26 09:19:47:977, 1755.731, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 3.703025E-06, -0.0001288205, 5.508658E-05, 0, 0, -0.08349998, 1, False, False
