UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-26 09:50:03:172, 3558.625, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-26 09:50:03:315, 3558.625, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.3690242, 0, 0.003000025, 1, False, False
2022-10-26 09:50:03:669, 3558.645, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0.4364843, 0, 0.003400025, 1, False, False
2022-10-26 09:50:03:718, 3558.693, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.006099975, 1, False, False
2022-10-26 09:50:03:765, 3558.74, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, -0.006799974, 1, False, False
2022-10-26 09:50:03:814, 3558.789, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, -0.007799975, 1, False, False
2022-10-26 09:50:03:861, 3558.838, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, -0.008099974, 1, False, False
2022-10-26 09:50:03:901, 3558.879, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.008099974, 1, False, False
2022-10-26 09:50:03:946, 3558.923, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.531599, 0, 0, 0, -0.008099974, 1, False, False
2022-10-26 09:50:03:990, 3558.966, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, -0.008099974, 1, False, False
2022-10-26 09:50:04:033, 3559.009, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005272887, -3.678531, -0.007662377, 0, 0, -0.008099974, 1, False, False
2022-10-26 09:50:04:078, 3559.053, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001288019, -1.802328, -0.0111739, 0, 0, -0.008099974, 1, False, False
2022-10-26 09:50:04:121, 3559.097, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006811704, 0.629742, 0.08496211, 0, 0, -0.007799975, 1, False, False
2022-10-26 09:50:04:165, 3559.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008348662, 2.080694, 0.06242447, 0, 0, -0.005999974, 1, False, False
2022-10-26 09:50:04:209, 3559.184, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001261062, 1.902121, 0.05197055, 0, 0, -0.003899975, 1, False, False
2022-10-26 09:50:04:253, 3559.228, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001261062, 1.509721, 0.05197055, 0, 0, -0.003199975, 1, False, False
