UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-22 09:38:11:073, 3562.239, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-22 09:38:11:216, 3562.239, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, -0.03339997, 1, False, False, 0, False
2023-02-22 09:38:11:550, 3562.259, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.02069997, 1, False, False, 0, False
2023-02-22 09:38:11:596, 3562.307, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.005399975, 1, False, False, 0, False
2023-02-22 09:38:11:643, 3562.354, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.005399975, 1, False, False, 0, False
2023-02-22 09:38:11:691, 3562.399, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.005399975, 1, False, False, 0, False
2023-02-22 09:38:11:737, 3562.448, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, -0.005399975, 1, False, False, 0, False
2023-02-22 09:38:11:778, 3562.488, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.005399975, 1, False, False, 0, False
2023-02-22 09:38:11:823, 3562.533, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.004899974, 1, False, False, 0, False
2023-02-22 09:38:11:865, 3562.573, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, -0.002499975, 1, False, False, 0, False
2023-02-22 09:38:11:908, 3562.617, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, -0.002199975, 1, False, False, 0, False
2023-02-22 09:38:11:952, 3562.66, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001267918, -1.802327, -0.01116307, 0, 0, -0.002199975, 1, False, False, 0, False
2023-02-22 09:38:11:995, 3562.703, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006895445, 0.6297611, 0.08496053, 0, 0, -0.002199975, 1, False, False, 0, False
