UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 11:35:28:132, 10040.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-21 11:35:28:272, 10040.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.4364843, 0, -0.0005999747, 1, False, False, 0, False
2023-02-21 11:35:28:610, 10040.41, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0.4364843, 0, -0.0005999747, 1, False, False, 0, False
2023-02-21 11:35:28:657, 10040.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:704, 10040.5, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:751, 10040.55, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:796, 10040.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:838, 10040.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:881, 10040.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:926, 10040.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:28:969, 10040.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005412206, -3.678525, -0.01070501, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:013, 10040.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.003761449, -1.802252, -0.01063081, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:055, 10040.85, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005583604, 0.6340194, 0.07758782, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:099, 10040.89, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002820802, 1.867613, 0.06383276, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:142, 10040.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003823212, 2.037873, 0.04945993, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:186, 10040.98, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, 1.506217, 0.04539482, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:230, 10041.02, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, 1.113817, 0.04539482, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:273, 10041.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, 0.7214166, 0.04539482, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:316, 10041.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, 0.3290166, 0.04539482, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:360, 10041.15, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, -0.06338343, 0.04539482, 0.4364843, 0, -0.002699975, 1, False, False, 0, False
2023-02-21 11:35:29:403, 10041.2, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, -0.4557834, 0.04539482, 0.4364843, 0, -0.001699975, 1, False, False, 0, False
2023-02-21 11:35:29:447, 10041.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, -1.044383, 0.04539482, 0.4166476, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:490, 10041.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001305343, -1.436783, 0.04539482, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:534, 10041.33, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004064697, -1.495442, 0.03689877, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:577, 10041.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001756146, -0.9953899, 0.04149076, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:621, 10041.42, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001430456, -0.3334923, 0.03937011, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:664, 10041.46, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001002217, 0.260691, 0.03138171, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:708, 10041.5, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003354627, 0.7039692, 0.01507738, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:752, 10041.55, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002632189, 0.676907, 0.001257777, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:795, 10041.59, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0008321118, 0.4746104, -0.01255359, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:839, 10041.63, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001377998, 0.2006771, -0.02499687, 0.4126802, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 11:35:29:883, 10041.68, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001647683, -0.05427228, -0.03030415, 0.4126802, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:29:927, 10041.72, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007810929, -0.2773402, -0.01783575, 0.4126802, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:29:971, 10041.77, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.534744E-05, -0.2935448, -0.00637532, 0.4126802, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:015, 10041.81, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0008209945, -0.2240784, 0.004919256, 0.4126802, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:059, 10041.85, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001375458, -0.1090182, 0.01470255, 0.4007782, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:103, 10041.9, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001452252, 0.006286487, 0.01916539, 0.4007782, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:147, 10041.94, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006348785, 0.1124592, 0.0128162, 0.4007782, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:191, 10041.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -6.507276E-05, 0.1251307, 0.005404817, 0.3968109, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:235, 10042.03, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006538976, 0.1007833, -0.002203678, 0.3928435, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:279, 10042.07, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0009872891, 0.0567884, -0.008122593, 0.3769741, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:323, 10042.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001025282, 0.009840652, -0.01101475, 0.3452201, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:368, 10042.16, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006085263, -0.03950077, -0.009589918, 0.2817273, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:412, 10042.21, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002305111, -0.04940473, -0.006834422, 0.1904631, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:456, 10042.25, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002302339, -0.04280837, -0.001675956, 0.1468223, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:500, 10042.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0005248897, -0.02580379, 0.002432463, 0.142855, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:544, 10042.34, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006190554, -0.006179869, 0.005132479, 0.0991989, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:589, 10042.38, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0004388608, 0.01416162, 0.00593786, 0.01190204, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:632, 10042.43, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0002066845, 0.01864806, 0.004667633, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:676, 10042.47, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.68464E-05, 0.01681767, 0.002580751, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:720, 10042.52, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002012129, 0.01105586, 0.0003356469, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:764, 10042.56, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002642547, 0.004190639, -0.001167184, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:809, 10042.6, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002298573, -0.004141435, -0.002441353, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:853, 10042.65, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001564299, -0.006531686, -0.002659719, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:897, 10042.69, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -6.662517E-05, -0.006220475, -0.002309281, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:941, 10042.74, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.707976E-05, -0.004034102, -0.001530516, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:30:984, 10042.78, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 7.71979E-05, -0.001159504, -0.0005684082, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:029, 10042.82, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001008233, 0.00190495, 0.0006800743, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:072, 10042.87, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 8.244638E-05, 0.002418101, 0.001135699, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:116, 10042.91, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 5.013704E-05, 0.001971483, 0.001240165, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:159, 10042.95, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.555136E-05, 0.001046479, 0.001051346, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:203, 10043, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.320861E-05, 0.0001115054, 0.0006692755, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:247, 10043.04, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.613357E-05, -0.0006786138, 1.326026E-05, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:290, 10043.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.745956E-05, -0.0007841736, -0.0003319862, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:334, 10043.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.011322E-05, -0.0005852431, -0.0005314967, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:377, 10043.17, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.843048E-05, -0.0002039969, -0.0005711234, 0, 0, -0.0006999747, 1, False, False, 0, False
2023-02-21 11:35:31:421, 10043.22, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.954777E-06, 0.0002037585, -0.0004743944, 0, 0, -0.0006999747, 1, False, False, 0, False
