UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-27 10:07:22:579, 4547.347, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0, 1, False, False
2022-10-27 10:07:22:718, 4547.347, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.007399974, 1, False, False
2022-10-27 10:07:23:058, 4547.367, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.7848, 0, 0, 0, -0.005099975, 1, False, False
2022-10-27 10:07:23:107, 4547.417, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:156, 4547.464, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.7658, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:202, 4547.511, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.1582, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:247, 4547.557, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:288, 4547.597, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:330, 4547.637, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:373, 4547.682, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.923999, 0, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:417, 4547.725, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.005208709, -3.678531, -0.007667592, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:462, 4547.768, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001262615, -1.802329, -0.01115316, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:504, 4547.812, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006905711, 0.6297552, 0.08496036, 0, 0, -0.001599975, 1, False, False
2022-10-27 10:07:23:547, 4547.854, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002710963, 1.864097, 0.05335528, 0, 0.05159075, -0.001699975, 1, False, False
2022-10-27 10:07:23:591, 4547.898, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0009694854, 2.039876, 0.03157702, 0, 0.05159075, -0.001699975, 1, False, False
2022-10-27 10:07:23:634, 4547.941, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004074771, 1.509812, 0.02543912, 0, 0.05159075, -0.001699975, 1, False, False
2022-10-27 10:07:23:677, 4547.984, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004074771, 1.117412, 0.02543912, 0, 0.05159075, -0.001699975, 1, False, False
