UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned, CollidedWithBystander, CollidedWithTarget
2023-02-21 12:44:45:461, 14168.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False, 0, False
2023-02-21 12:44:45:602, 14168.08, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:45:939, 14168.1, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:45:987, 14168.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.1772, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:034, 14168.19, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:080, 14168.24, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:126, 14168.28, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.5506, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:166, 14168.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.943, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:209, 14168.37, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:253, 14168.41, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:296, 14168.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:340, 14168.5, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003443325, -2.888124, -0.00865082, 0, 0, -0.001099975, 1, False, False, 0, False
2023-02-21 12:44:46:383, 14168.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006338211, -0.4272227, 0.0939672, 0, 0, -0.001099975, 1, False, False, 0, False
