UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-25 13:39:28:772, 15589.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-25 13:39:28:910, 15589.11, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0.02380407, 0, 0.006000025, 1, False, False
2022-10-25 13:39:29:311, 15589.13, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0, 0, 0.006000025, 1, False, False
2022-10-25 13:39:29:355, 15589.18, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:401, 15589.22, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:442, 15589.26, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:486, 15589.31, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:531, 15589.35, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:574, 15589.4, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.139199, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:619, 15589.44, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:662, 15589.48, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:706, 15589.53, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003443751, -2.888122, -0.008651529, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:750, 15589.57, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006347238, -0.427228, 0.09397002, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:794, 15589.62, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005597977, 1.416824, 0.07756729, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:838, 15589.66, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001002732, 2.080685, 0.06244357, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:882, 15589.7, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, 1.70591, 0.05198015, 0, 0, 0.003200025, 1, False, False
2022-10-25 13:39:29:925, 15589.75, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, 1.31351, 0.05198015, 0, 0, 0.005600025, 1, False, False
2022-10-25 13:39:29:969, 15589.79, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, 0.9211099, 0.05198015, 0, 0, 0.01310003, 1, False, False
2022-10-25 13:39:30:012, 15589.83, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, 0.5287099, 0.05198015, 0, 0, 0.02480002, 1, False, False
2022-10-25 13:39:30:056, 15589.88, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, 0.1363099, 0.05198015, 0, 0, 0.03680002, 1, False, False
2022-10-25 13:39:30:100, 15589.92, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, -0.4522901, 0.05198015, 0, 0, 0.04420003, 1, False, False
2022-10-25 13:39:30:143, 15589.96, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, -0.8446901, 0.05198015, 0, 0, 0.04550003, 1, False, False
2022-10-25 13:39:30:189, 15590.01, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001492, -1.23709, 0.05198015, 0, 0, 0.04550003, 1, False, False
2022-10-25 13:39:30:231, 15590.05, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004116041, -1.53136, 0.04722367, 0, 0, 0.04550003, 1, False, False
2022-10-25 13:39:30:275, 15590.09, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005159241, -1.289429, 0.04307495, 0, 0, 0.04310003, 1, False, False
2022-10-25 13:39:30:319, 15590.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.004210832, -0.680645, 0.04408954, 0, 0, 0.04060002, 1, False, False
2022-10-25 13:39:30:363, 15590.18, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002079289, 0.2518865, 0.03650248, 0, 0, 0.03520003, 1, False, False
2022-10-25 13:39:30:407, 15590.23, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006230367, 0.6206683, 0.02591657, 0, 0, 0.02180002, 1, False, False
2022-10-25 13:39:30:450, 15590.27, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0008683347, 0.7183737, 0.0126763, 0, 0, 0.004400025, 1, False, False
2022-10-25 13:39:30:494, 15590.32, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001867655, 0.5948046, -0.00231312, 0, 0, 0.0007000252, 1, False, False
2022-10-25 13:39:30:538, 15590.36, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.002177471, 0.3453949, -0.01698563, 0, 0, 0.001800025, 1, False, False
2022-10-25 13:39:30:583, 15590.4, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001600119, -0.04974623, -0.02921511, 0, 0, -0.002199975, 1, False, False
2022-10-25 13:39:30:626, 15590.45, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0007137519, -0.2266374, -0.02523479, 0, 0, -0.002199975, 1, False, False
2022-10-25 13:39:30:670, 15590.49, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003164119, -0.2974001, -0.01482832, 0, 0, 0.001800025, 1, False, False
2022-10-25 13:39:30:715, 15590.54, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001068114, -0.2683669, -0.00270042, 0, 0, 0.008500025, 1, False, False
2022-10-25 13:39:30:759, 15590.58, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001425694, -0.1716337, 0.008550386, 0, 0, 0.01430003, 1, False, False
2022-10-25 13:39:30:803, 15590.62, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001147842, 0.003954411, 0.01714254, 0, 0, 0.01970002, 1, False, False
2022-10-25 13:39:30:847, 15590.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006378022, 0.08686234, 0.01653631, 0, 0, 0.02350003, 1, False, False
2022-10-25 13:39:30:891, 15590.71, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 7.649173E-05, 0.1236894, 0.01199822, 0, 0, 0.02520002, 1, False, False
2022-10-25 13:39:30:936, 15590.76, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0003895928, 0.1168796, 0.005275745, 0, 0, 0.02520002, 1, False, False
