UTC, Time, Position x, Position y, Position z, Rotation x, Rotation y, Rotation z, Velocity x, Velocity y, Velocity z, Throttle, Brake, Steering, SceneNr, CarSpawned, PedSpawned
2022-10-27 11:15:55:108, 8628.932, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0, 0, 0, 1, False, False
2022-10-27 11:15:55:245, 8628.932, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.3924, 0, 0.3888762, 0, 0.1863, 1, False, False
2022-10-27 11:15:55:627, 8628.952, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.5886, 0, 0.3888762, 0, 0.1863, 1, False, False
2022-10-27 11:15:55:673, 8628.995, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -0.981, 0, 0.3412528, 0, 0.1117, 1, False, False
2022-10-27 11:15:55:717, 8629.044, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.5696, 0, 0.3174487, 0, 0.102, 1, False, False
2022-10-27 11:15:55:761, 8629.089, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -1.962, 0, 0.2817273, 0, 0.09250002, 1, False, False
2022-10-27 11:15:55:805, 8629.133, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.3544, 0, 0.2103151, 0, 0.08450002, 1, False, False
2022-10-27 11:15:55:849, 8629.176, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -2.7468, 0, 0.0991989, 0, 0.07820002, 1, False, False
2022-10-27 11:15:55:893, 8629.22, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.335399, 0, 0.04762341, 0, 0.07590003, 1, False, False
2022-10-27 11:15:55:937, 8629.265, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -3.727799, 0, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:55:981, 8629.308, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0, -4.120199, 0, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:024, 8629.352, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003479536, -2.888122, -0.008485262, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:068, 8629.396, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006384343, -0.4272529, 0.09398267, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:112, 8629.438, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.006442515, 1.416814, 0.07759267, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:156, 8629.482, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.002278886, 2.039901, 0.05604457, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:199, 8629.526, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, 1.705916, 0.05193094, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:243, 8629.57, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, 1.313516, 0.05193094, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:287, 8629.613, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, 0.9211164, 0.05193094, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:330, 8629.657, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, 0.5287163, 0.05193094, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:374, 8629.701, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, -0.05988368, 0.05193094, 0, 0, 0.07590003, 1, False, False
2022-10-27 11:15:56:418, 8629.744, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, -0.4522837, 0.05193094, 0, 0, 0.07700002, 1, False, False
2022-10-27 11:15:56:461, 8629.788, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, -0.8446837, 0.05193094, 0, 0, 0.07930002, 1, False, False
2022-10-27 11:15:56:505, 8629.832, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003175637, -1.237084, 0.05193094, 0, 0, 0.08290002, 1, False, False
2022-10-27 11:15:56:549, 8629.876, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005757585, -1.531383, 0.0471752, 0, 0, 0.08790002, 1, False, False
2022-10-27 11:15:56:593, 8629.92, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.005260969, -1.289446, 0.0431342, 0, 0, 0.09190002, 1, False, False
2022-10-27 11:15:56:637, 8629.963, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.003570265, -0.3444908, 0.04288208, 0, 0, 0.09490002, 1, False, False
2022-10-27 11:15:56:680, 8630.007, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00213754, 0.2518855, 0.03650159, 0, 0, 0.09650002, 1, False, False
2022-10-27 11:15:56:724, 8630.051, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00078197, 0.6206707, 0.02589773, 0, 0, 0.09650002, 1, False, False
2022-10-27 11:15:56:768, 8630.095, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0004633429, 0.7183775, 0.01262102, 0, 0, 0.09520002, 1, False, False
2022-10-27 11:15:56:812, 8630.14, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001177969, 0.5948123, -0.002414548, 0, 0, 0.08800002, 1, False, False
2022-10-27 11:15:56:856, 8630.184, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001561147, 0.2060753, -0.02335332, 0, 0, 0.07780002, 1, False, False
2022-10-27 11:15:56:900, 8630.228, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.001436982, -0.04974534, -0.02925235, 0, 0, 0.07140002, 1, False, False
2022-10-27 11:15:56:944, 8630.271, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.000856888, -0.2266372, -0.02522846, 0, 0, 0.06330002, 1, False, False
2022-10-27 11:15:56:988, 8630.315, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.347924E-06, -0.2974014, -0.01479741, 0, 0, 0.05430003, 1, False, False
2022-10-27 11:15:57:032, 8630.359, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0007387434, -0.2683692, -0.0026578, 0, 0, 0.05200002, 1, False, False
2022-10-27 11:15:57:078, 8630.403, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001279291, -0.1114476, 0.01277433, 0, 0, 0.04240002, 1, False, False
2022-10-27 11:15:57:121, 8630.448, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.001114037, 0.003957331, 0.01715764, 0, 0, 0.03010003, 1, False, False
2022-10-27 11:15:57:165, 8630.492, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0006903234, 0.08686294, 0.01653804, 0, 0, 0.02260002, 1, False, False
2022-10-27 11:15:57:209, 8630.536, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001553092, 0.123689, 0.01199231, 0, 0, 0.02040002, 1, False, False
2022-10-27 11:15:57:254, 8630.581, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005063666, 0.1014474, 0.001726169, 0, 0, 0.02260002, 1, False, False
2022-10-27 11:15:57:298, 8630.625, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006949643, 0.0578749, -0.004500949, 0, 0, 0.02760002, 1, False, False
2022-10-27 11:15:57:342, 8630.67, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0006897538, 0.0109621, -0.008516407, 0, 0, 0.03280003, 1, False, False
2022-10-27 11:15:57:387, 8630.714, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0005309544, -0.02651241, -0.009838485, 0, 0, 0.03730002, 1, False, False
2022-10-27 11:15:57:431, 8630.758, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0002879236, -0.04636358, -0.008681433, 0, 0, 0.04030002, 1, False, False
2022-10-27 11:15:57:476, 8630.803, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 9.149303E-05, -0.04300889, -0.003829703, 0, 0, 0.04180003, 1, False, False
2022-10-27 11:15:57:520, 8630.847, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.00026624, -0.02626139, -5.314441E-05, 0, 0, 0.04180003, 1, False, False
2022-10-27 11:15:57:564, 8630.892, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.000338723, -0.006701529, 0.003037937, 0, 0, 0.04180003, 1, False, False
2022-10-27 11:15:57:609, 8630.936, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0003121489, 0.008710161, 0.004798108, 0, 0, 0.04180003, 1, False, False
2022-10-27 11:15:57:653, 8630.98, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 0.0001657413, 0.0185637, 0.004755264, 0, 0, 0.04190002, 1, False, False
2022-10-27 11:15:57:697, 8631.024, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 4.409969E-05, 0.01693355, 0.003350731, 0, 0, 0.04300002, 1, False, False
2022-10-27 11:15:57:742, 8631.068, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.826957E-05, 0.01128602, 0.001466542, 0, 0, 0.04460002, 1, False, False
2022-10-27 11:15:57:786, 8631.113, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001235053, 0.004438147, -0.0003449672, 0, 0, 0.04580002, 1, False, False
2022-10-27 11:15:57:830, 8631.157, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001509601, -0.001702085, -0.001699426, 0, 0, 0.04710002, 1, False, False
2022-10-27 11:15:57:874, 8631.201, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -0.0001209419, -0.006496355, -0.002484456, 0, 0, 0.04830002, 1, False, False
2022-10-27 11:15:57:918, 8631.246, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -7.254958E-05, -0.006285504, -0.002204004, 0, 0, 0.04940002, 1, False, False
2022-10-27 11:15:57:962, 8631.29, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.792449E-05, -0.004155859, -0.001467213, 0, 0, 0.05100003, 1, False, False
2022-10-27 11:15:58:006, 8631.334, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 2.980774E-05, -0.001299381, -0.0005362942, 0, 0, 0.05260002, 1, False, False
2022-10-27 11:15:58:050, 8631.378, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 5.888324E-05, 0.001074642, 0.0003332917, 0, 0, 0.05450002, 1, False, False
2022-10-27 11:15:58:094, 8631.422, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 6.737276E-05, 0.00240396, 0.001120075, 0, 0, 0.05600002, 1, False, False
2022-10-27 11:15:58:138, 8631.466, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 5.477967E-05, 0.002013698, 0.001217435, 0, 0, 0.05710002, 1, False, False
2022-10-27 11:15:58:182, 8631.51, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 3.391944E-05, 0.001119241, 0.001028265, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:226, 8631.554, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.035975E-05, 0.0001870692, 0.0006510392, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:270, 8631.598, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.047009E-05, -0.0004441291, 0.0002136174, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:314, 8631.641, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.934033E-05, -0.0007764548, -0.0003299957, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:357, 8631.685, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.132024E-05, -0.0006064922, -0.0005234833, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:401, 8631.729, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.591172E-05, -0.0002399385, -0.0005601771, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:444, 8631.772, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -1.577256E-05, 0.0001625568, -0.0004634029, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:488, 8631.815, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -4.196168E-06, 0.000459671, -0.0002811873, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:531, 8631.859, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 5.828922E-06, 0.0005604327, -7.336422E-05, 0, 0, 0.05730002, 1, False, False
2022-10-27 11:15:58:575, 8631.902, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.459569E-05, 0.0002970695, 0.0001725342, 0, 0, 0.05680002, 1, False, False
2022-10-27 11:15:58:619, 8631.946, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.564152E-05, -1.490116E-08, 0.0002529651, 0, 0, 0.05600002, 1, False, False
2022-10-27 11:15:58:662, 8631.99, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 1.332419E-05, -0.0002476722, 0.0002627695, 0, 0, 0.05430003, 1, False, False
2022-10-27 11:15:58:706, 8632.033, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 8.777681E-06, -0.0003694296, 0.0002146309, 0, 0, 0.05200002, 1, False, False
2022-10-27 11:15:58:749, 8632.077, 0, 0.3232979, 2.384186E-07, 0, 0, 0, 3.566871E-06, -0.0003448725, 0.0001309247, 0, 0, 0.04880003, 1, False, False
2022-10-27 11:15:58:794, 8632.12, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -3.038605E-06, -0.0001233816, -6.943428E-06, 0, 0, 0.04520002, 1, False, False
2022-10-27 11:15:58:836, 8632.164, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.242041E-06, 4.030764E-05, -7.750254E-05, 0, 0, 0.04230002, 1, False, False
2022-10-27 11:15:58:880, 8632.207, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -5.428151E-06, 0.0001657009, -0.000116533, 0, 0, 0.04030002, 1, False, False
2022-10-27 11:15:58:923, 8632.251, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -4.206483E-06, 0.0002278537, -0.0001221276, 0, 0, 0.04000003, 1, False, False
2022-10-27 11:15:58:966, 8632.294, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -2.213269E-06, 0.0002254695, -9.967611E-05, 0, 0, 0.04000003, 1, False, False
2022-10-27 11:15:59:010, 8632.338, 0, 0.3232979, 2.384186E-07, 0, 0, 0, -9.081941E-08, 0.000167653, -5.978018E-05, 0, 0, 0.04000003, 1, False, False
